cluster,frase_exemplo,ativo_cluster,n_eventos,n_motivos_unicos,prompt_version,first_event_date,last_event_date,event_dates,frases_originais,seq_d0,seq_d1,seq_d2,seq_d3,seq_d4,seq_d5
33,Divulgação de dados positivos de produção.,PETR4,2,2,news-cluster-v1,2022-04-19,2025-06-17,"[""2022-04-19"", ""2025-06-17""]","[""Divulgação de dados positivos de produção"", ""Dados positivos de produção""]",2.6468672956037462,-0.09106443415694397,-0.2734778739566914,-2.4984746300034244,,
34,Percepção de segurança e atratividade do ativo devido ao alto dividend yield e vendas majoritariamente no mercado interno,PETR4,1,1,news-cluster-v1,2021-08-16,2021-08-16,"[""2021-08-16""]","[""Percepção de segurança e atratividade do ativo devido ao alto dividend yield e vendas majoritariamente no mercado interno""]",-2.419071329666858,-0.0003588526502083792,,,,
35,Alta da Selic pelo Banco Central,PETR4,1,1,news-cluster-v1,2021-03-18,2021-03-18,"[""2021-03-18""]","[""Alta da Selic pelo Banco Central""]",-3.4883658749443853,,,,,
36,Vitória de Lula nas eleições presidenciais,PETR4,1,1,news-cluster-v1,2022-10-31,2022-10-31,"[""2022-10-31""]","[""Vitória de Lula nas eleições presidenciais""]",-8.47405623220931,,,,,
37,Desempenho financeiro consistente mesmo com preços do Brent mais baixos.,PETR4,1,1,news-cluster-v1,2025-02-14,2025-02-14,"[""2025-02-14""]","[""Resultados operacionais sólidos, com EBITDA em linha com o consenso e boa geração de caixa, apesar do Brent mais baixo""]",3.083693797201926,0.6143177053182314,1.8317115867884477,0.2085393677236669,0.1560924311455074,
38,Vencimento de opções e ajustes de portfólio,PETR4,1,1,news-cluster-v1,2021-12-17,2021-12-17,"[""2021-12-17""]","[""Vencimento de opções e ajustes de portfólio""]",-2.3576969449887164,-2.8630789509502277,,,,
39,Posse de novo presidente indicado pelo governo,PETR4,1,1,news-cluster-v1,2021-03-22,2021-03-22,"[""2021-03-22""]","[""Posse de novo presidente indicado pelo governo""]",-2.0000033533584722,,,,,
40,Impacto do resultado do primeiro turno das eleições presidenciais.,PETR4,1,1,news-cluster-v1,2022-10-03,2022-10-03,"[""2022-10-03""]","[""Resultado do primeiro turno das eleições presidenciais""]",7.986585336673237,,,,,
41,Demissão do CEO Jean Paul Prates,PETR4,1,1,news-cluster-v1,2024-05-15,2024-05-15,"[""2024-05-15""]","[""Demissão do CEO Jean Paul Prates""]",-6.043534132683287,,,,,
42,Queda no preço da gasolina promovida pela Petrobras nas refinarias.,PETR4,2,2,news-cluster-v1,2022-07-18,2022-07-19,"[""2022-07-18"", ""2022-07-19""]","[""Redução do preço da gasolina anunciada pela Petrobras"", ""Redução do preço da gasolina nas refinarias""]",2.158477592897661,-0.03424604385008794,,,,
43,Possível redução da produção de petróleo pela Opep+ impacta o mercado.,PETR4,1,1,news-cluster-v1,2022-10-05,2022-10-05,"[""2022-10-05""]","[""Expectativa de corte de produção pela Opep+""]",3.761570501813864,,,,,
44,Otimismo no mercado doméstico impulsiona o apetite por risco e a alocação de capital em mercados emergentes.,PETR4,1,1,news-cluster-v1,2025-03-14,2025-03-14,"[""2025-03-14""]","[""Movimento mais amplo de otimismo no mercado doméstico, com maior apetite a risco e alocação de capital em mercados emergentes""]",3.0778216414223682,1.859156524239798,0.0829444824323518,-0.0828757415774384,0.22122704534510962,1.5452618904301898
45,"Ações passaram a ser negociadas ex-dividendos a partir de 22/08/2025, levando a ajuste negativo no preço",PETR4,1,1,news-cluster-v1,2025-08-22,2025-08-22,"[""2025-08-22""]","[""Ações passaram a ser negociadas ex-dividendos a partir de 22/08/2025, levando a ajuste negativo no preço""]",2.876355025046672,0.5907460099511745,,,,
46,Alta do petróleo devido ao conflito Israel-Hamas,PETR4,1,1,news-cluster-v1,2023-10-09,2023-10-09,"[""2023-10-09""]","[""Alta do petróleo devido ao conflito Israel-Hamas""]",4.297233752849169,0.7439319110012331,,,,
47,reação técnica após queda acentuada,PETR4,1,1,news-cluster-v1,2021-02-23,2021-02-23,"[""2021-02-23""]","[""reação técnica após queda acentuada""]",11.029036822829246,,,,,
48,"O preço do petróleo Brent registrou forte alta em 2021, alcançando máximas em dois anos.",PETR4,1,1,news-cluster-v1,2021-06-21,2021-06-21,"[""2021-06-21""]","[""O preço do petróleo Brent subiu 41% em 2021, atingindo em junho o maior valor em dois anos, com o barril fechando a US$ 74,39 em 16/06/2021 e a US$ 74,49 em 21/06/2021.""]",2.2245792884262734,0.5181533322912533,0.6872776838580447,1.1945501506022655,,
49,Acompanhamento do desempenho positivo de bolsas globais,PETR4,1,1,news-cluster-v1,2022-07-04,2022-07-04,"[""2022-07-04""]","[""Acompanhamento do desempenho positivo de bolsas globais""]",2.1381222231843076,,,,,
